FoodName,DiningHall,Breakfast,Lunch,Dinner,Mealtime,Vegan,Vegetarian,Halal,Image,Description
"Ham, Egg, and Swiss Croissant",Johnny's,0,1,1,Lunch & Dinner,0,0,0,https://csmtliveapi.culinarysuite.com/Uploads/Others_58a9384f-9d83-4b66-b21c-2c52a6433c0a_sp_web__0004_ham_and_cheese_croissant_cmyk_small.jpg,"The Ham, Egg, and Swiss Croissant is a hearty breakfast sandwich with layers of savory ham, a fluffy scrambled or fried egg, and melted Swiss cheese, all tucked inside a buttery, flaky croissant. It’s a warm, satisfying choice for a flavorful and filling start to the day."
Powdered Sugar Donut Holes,Johnny's,0,0,0,,0,0,0,https://csmtliveapi.culinarysuite.com/Uploads/Others_2a740b88-8e98-424c-99cd-5f233ad1c7a5_Screenshot%202024-01-19%20111918.png,"Powdered Sugar Donut Holes are bite-sized donuts coated generously in powdered sugar, offering a sweet, fluffy treat with a soft interior. These mini donuts are perfect for a quick, indulgent snack or a light dessert."
Mixed Berry Fruit Cup,Johnny's,0,0,0,,1,1,1,https://csmtliveapi.culinarysuite.com/Uploads/Others_69d12801-2699-402b-b8d2-6499082f6e04_539b5ef6de25387b6685e2adc299ed19.jpg,"The Mixed Berry Fruit Cup is a refreshing blend of fresh berries, typically including strawberries, blueberries, raspberries, and blackberries. It’s a naturally sweet, nutrient-rich snack or side, perfect for a quick, healthy option."
Mixed Berry Yogurt Parfait,Johnny's,0,0,0,,0,1,1,https://csmtliveapi.culinarysuite.com/Uploads/Others_993840d0-21f7-4292-ab93-89c5143744ed_Screenshot%202024-01-24%20105121.png,"The Mixed Berry Yogurt Parfait layers creamy yogurt with a mix of fresh berries like strawberries, blueberries, and raspberries, often topped with granola or nuts for added crunch. This parfait is a balanced choice, combining protein, fiber, and natural sweetness for a wholesome breakfast or snack."
Fresh Fruit Cup,Johnny's,0,0,0,,1,1,1,https://csmtliveapi.culinarysuite.com/Uploads/Others_bd771ca5-2e75-4bfc-a101-2901d0e0b244_image.jpg,"The Fresh Fruit Cup is a vibrant mix of seasonal fruits, commonly including pineapple, melon, grapes, and berries. It’s a light, refreshing option packed with vitamins and perfect for a quick, healthy snack or side."
Hardboiled Eggs,Johnny's,0,0,0,,0,0,1,https://csmtliveapi.culinarysuite.com/Uploads/Others_c1648cd0-6914-4352-b8a6-3e4f55386b8d_Screenshot%202024-07-30%20100049.png,"Hardboiled eggs are eggs that have been cooked in their shells in boiling water until both the whites and yolks are firm. They are a simple, protein-packed snack or addition to salads and other dishes."
Tropical Yogurt Bowl,Johnny's,0,0,0,,0,1,1,https://csmtliveapi.culinarysuite.com/Uploads/Others_be127fb6-da5b-4ec4-a232-1fbcf8d659c6_download%20(10).jpg,"The Tropical Yogurt Bowl features creamy yogurt topped with a variety of tropical fruits such as mango, pineapple, and papaya, often complemented by granola, coconut flakes, or nuts. It’s a refreshing, nutrient-rich breakfast or snack, offering a balance of sweetness and crunch."
Ben & Jerrys Ice Cream Tubs,Johnny's,0,0,0,,0,1,0,https://www.benjerry.com/files/live/sites/systemsite/files/US%20and%20Global%20Assets/Flavors/Category%20Pages/landing_mini_cups_US_1080x720.png?imwidth=1200,"Ben & Jerry's Ice Cream Tubs are indulgent pints of rich, creamy ice cream in a variety of inventive flavors, often loaded with mix-ins like chunks of cookie dough, brownies, or caramel swirls. Known for their unique flavor combinations, these tubs offer a deliciously indulgent treat for ice cream lovers."
Ice Cream Sandwiches,Johnny's,0,0,0,,0,1,0,https://www.letthemeatgfcake.com/wp-content/uploads/2022/08/IMG_7522-683x1024.jpg,"Ice Cream Sandwiches consist of a scoop of creamy ice cream sandwiched between two soft cookies or wafers. They offer a delightful combination of textures and flavors, making for a fun, portable treat perfect for a sweet snack or dessert."
Drumstick Ice Cream Cones,Johnny's,0,0,0,,0,1,0,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.simplysated.com%2Fhomemade-drumsticks%2F&psig=AOvVaw0yH0WRju6mMoCnyUVaa55K&ust=1731103071117000&source=images&cd=vfe&opi=89978449&ved=0CBQQjRxqFwoTCOiv7s6by4kDFQAAAAAdAAAAABAE,"Drumstick Ice Cream Cones feature a crispy waffle cone filled with creamy ice cream, typically topped with a layer of chocolate and chopped peanuts. These classic cones are a satisfying treat with a crunchy, chocolatey exterior and smooth ice cream interior."
Frozen Snickers Ice Cream Bar,Johnny's,0,0,0,,0,1,0,https://assets.caseys.com/m/e9e2a2d142551bf5/200x200-4767748248_base.PNG,"The Frozen Snickers Ice Cream Bar is a frozen treat that combines creamy vanilla ice cream, caramel, and peanuts, all coated in a layer of rich milk chocolate. It offers a satisfying blend of textures and flavors, with the crunch of peanuts and the sweetness of caramel in every bite."
Cookies & Cream Ice Cream Bar,Johnny's,0,0,0,,0,1,0,https://assets.unileversolutions.com/v1/99596030.png,"The Cookies & Cream Ice Cream Bar features creamy vanilla ice cream mixed with crunchy cookie pieces, all covered in a chocolate coating. It’s a delicious combination of smooth and crunchy textures in a convenient bar form."
Talenti Gelato,Johnny's,0,0,0,,0,1,0,https://www.tastingtable.com/img/gallery/21-talenti-flavors-ranked-from-worst-to-best/l-intro-1657192652.jpg,"Talenti Gelato is a rich and creamy frozen dessert made with high-quality ingredients, offering a smooth, dense texture that differentiates it from traditional ice cream. Available in a variety of gourmet flavors, Talenti is known for its indulgent, artisanal taste and vibrant, natural ingredients."
Sabra Hummus Smart Snackers,Johnny's,0,0,0,,0,1,0,https://m.media-amazon.com/images/I/51WzAnJPtRL.jpg,"Sabra Hummus Smart Snackers are portable snack packs that include creamy hummus paired with crunchy dippables like pretzels, pita chips, or veggies. They offer a convenient and healthy snack option, combining savory hummus with a satisfying crunch for on-the-go enjoyment."
Chex Mix,Johnny's,0,0,0,,0,1,0,https://i5.walmartimages.com/asr/7ad23e1e-7f5d-496c-a0cd-8eaf0638186c.99dd4be2b2dd4a02825abffe5ff8d69e.jpeg?odnHeight=768&odnWidth=768&odnBg=FFFFFF,"Chex Mix is a savory snack mix that combines a variety of crunchy ingredients, such as Chex cereal, pretzels, nuts, and crackers, often seasoned with a blend of spices. It offers a satisfying mix of textures and flavors, making it a popular choice for snacking, parties, or as a quick bite."
Sesame Sticks,Johnny's,0,0,0,,0,1,0,https://krema.com/cdn/shop/products/SesameSticks.jpg?v=1592439226,It seems like you've repeated the description I just provided for Chex Mix. Would you like any changes or additional information about it? Feel free to let me know!
Crunchy Ramen Snack,Johnny's,0,0,0,,0,1,0,https://m.media-amazon.com/images/I/81rs+Yi1l7L.jpg,"Crunchy Ramen Snack is a snack made from broken-up, uncooked ramen noodles that are seasoned and toasted to a crispy texture. It offers a savory, crunchy treat with a bold flavor, often enjoyed as a quick snack or added to salads for extra crunch."
Skinny Pop Popcorn,Johnny's,0,0,0,,0,1,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwnXZcwud-5y2ULWDILsw6rWiOIJpcKGmdig&s,"SkinnyPop Popcorn is a light and airy snack made from simple ingredients, including popcorn, sunflower oil, and a touch of sea salt. It’s a healthier alternative to traditional popcorn, offering a low-calorie, gluten-free, and non-GMO option with a satisfying crunch."
Hershey's Popped Snack Mix,Johnny's,0,0,0,,0,1,0,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/e1f69575-d327-4e39-9900-899d60a4cc63-retina-large.jpg","Hershey's Popped Snack Mix is a sweet and salty snack blend that combines popped corn, pretzels, chocolate pieces, and other treats, creating a mix of crunchy textures and rich flavors. It offers a satisfying balance of savory and sweet, making it a perfect on-the-go snack or party mix."
Pringles,Johnny's,0,0,0,,0,1,0,https://i5.walmartimages.com/seo/Pringles-Original-Potato-Chips-1-3-oz-Pack-of-12_dbe5aae2-2b27-4c8c-9702-01ed6491f269_1.e2fee7cb8e0c44870ad52381bc6b4b3f.jpeg,"Pringles are stackable, crisp potato chips known for their uniform shape and variety of bold flavors. They offer a convenient, resealable canister, making them an ideal snack for easy storage and on-the-go enjoyment."
Cheez It's,Johnny's,0,0,0,,0,1,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTz6gfzxA5mMjuFvZ03MsMyqge018sioiGXQQ&s,"Cheez-Its are baked cheese crackers made with real cheese, offering a crispy, crunchy texture and a bold, cheesy flavor in every bite. They are a popular snack for their satisfying crunch and rich taste, available in various flavors and convenient for on-the-go enjoyment."
Jack Links,Johnny's,0,0,0,,0,0,0,https://pics.walgreens.com/prodimg/597561/450.jpg,"Jack Link's offers a variety of beef jerky and meat snacks, known for their high-protein content and bold, smoky flavors. These convenient, portable snacks are perfect for a savory, satisfying treat, available in different cuts and seasoning options."
Slim Jim,Johnny's,0,0,0,,0,0,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQWzl05v59-fSapji6EVFbweqgkA4gUEkuIqw&s,"Slim Jim is a brand of meat stick snack, typically made from beef or a blend of meats, seasoned with a bold and spicy flavor. Known for its convenient, portable packaging, it’s a popular choice for a quick, protein-packed snack on the go."
Bubbly,Johnny's,0,0,0,,0,1,0,"https://m.media-amazon.com/images/I/813AIiNgaDL._AC_UF894,1000_QL80_.jpg","Bubbly is a brand of sparkling water that offers a refreshing, fizzy drink without calories or sweeteners, available in a variety of fruity flavors. It provides a crisp, refreshing alternative to soda, making it a popular choice for those seeking a bubbly, flavored beverage."
Pepsi,Johnny's,0,0,0,,0,1,0,https://m.media-amazon.com/images/I/51btQudC3YL._SL1198_.jpg,"Pepsi is a carbonated soft drink known for its sweet, cola flavor and caffeine content. As one of the most popular soda brands globally, it’s often enjoyed as a refreshing beverage on its own or paired with meals and snacks."
MUG Root Beer,Johnny's,0,0,0,,0,1,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR62nYJ9hoB6ngEPjrkqZiHjWSjc2k6NA_n1Q&s,"MUG Root Beer is a sweet, carbonated beverage with a rich, creamy flavor reminiscent of vanilla and spices, typically made with a blend of sassafras and other flavors. Known for its smooth, foamy texture, it’s a classic choice for root beer lovers, often enjoyed on its own or in floats."
Crush Soda,Johnny's,0,0,0,,0,1,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS4ZxTOHU5olo-LBoYppiXefR8vP6sxD91Ybw&s,"Crush Soda is a line of brightly colored, fruit-flavored carbonated beverages known for their bold, sweet taste. Available in a variety of flavors like orange, grape, and strawberry, it’s a refreshing, sugary soda that offers a burst of fruity flavor in every sip."
Schweppes Ginger Ale,Johnny's,0,0,0,,0,1,0,https://images.cdn.shoprite.com/detail/00078000206401_1,"Schweppes Ginger Ale is a carbonated soft drink with a light, crisp flavor featuring a subtle ginger spice. It is often enjoyed as a refreshing beverage on its own, or used as a mixer in cocktails, known for its smooth, effervescent quality."
Mountain Dew,Johnny's,0,0,0,,0,1,0,https://images.albertsons-media.com/is/image/ABS/108050590-A1C1?$ng-ecom-pdp-desktop$&defaultImage=Not_Available,"Mountain Dew is a citrus-flavored, carbonated soft drink known for its bright yellow-green color and bold, sweet taste. It has a distinctive, tangy flavor with caffeine content, making it a popular choice for those seeking an energy boost or a refreshing soda."
Starry,Johnny's,0,0,0,,0,1,0,https://www.starrylemonlime.com/images/starry-lemon-lime-bottle-320.png,"Starry is a lemon-lime flavored soda from PepsiCo, designed as a refreshing, crisp alternative to other citrus sodas. With a bright, citrusy taste and effervescent bubbles, Starry offers a zesty, caffeine-free option for those who enjoy a classic, citrus soda experience."
Mountain Dew Code Red,Johnny's,0,0,0,,0,1,0,https://i5.walmartimages.com/seo/Mountain-Dew-Code-Red-Soda-20oz-Bottles-Quantity-of-24_f01733a5-f60e-40da-bb80-7e781ac15614.6b6d8612c6f024123a436948a97a207b.jpeg,"Mountain Dew Code Red is a cherry-flavored variation of the classic Mountain Dew soda, known for its vibrant red color and sweet, fruity taste. It combines the original Mountain Dew’s citrus base with a bold cherry flavor, offering a unique twist for fans of the iconic drink."
Mountain Dew Voltage,Johnny's,0,0,0,,0,1,0,https://i5.walmartimages.com/seo/Mountain-Dew-Voltage-Soda-20-fl-oz_4da02f21-adf4-435b-a64c-4711fac8bede.639f07156111e32014b0c51c871bb869.jpeg,"Mountain Dew Voltage is a variant of the classic Mountain Dew, featuring a blend of citrus flavor and a kick of energizing ginseng, along with a touch of cherry flavor. It offers a sweet, tangy taste with a slight energy boost, making it a popular choice for those seeking a bold and refreshing soda."
Kinder Bueno,Johnny's,0,0,0,,0,1,0,https://images.cdn.shoprite.com/detail/00009800000555_1,"Kinder Bueno is a chocolate bar that combines a crispy wafer filled with creamy hazelnut spread and coated in smooth milk chocolate. It offers a delightful balance of textures, with the crunch of the wafer and the richness of the hazelnut cream for a delicious, indulgent treat."
Twix,Johnny's,0,0,0,,0,1,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4QZPXf6mF2DIDj2zL-JpOAXBTRRPHwHYX0g&s,"Twix is a popular chocolate bar consisting of a crunchy biscuit base topped with caramel and coated in smooth milk chocolate. Known for its satisfying combination of textures, Twix is often sold as two bars in a single package, making it perfect for sharing or enjoying in two parts."
Reeses,Johnny's,0,0,0,,0,1,0,https://s7d2.scene7.com/is/image/hersheysassets/0_34000_00440_9_701_44000_136_Item_Front?fmt=png-alpha&hei=412,"Reese's is a beloved candy brand known for its signature combination of smooth peanut butter and rich milk chocolate. The most popular product, Reese's Peanut Butter Cups, features a creamy peanut butter filling encased in a chocolate shell, offering a perfect balance of sweet and salty flavors."
3 Musketeers,Johnny's,0,0,0,,0,1,0,https://www.3musketeers.com/sites/g/files/fnmzdf641/files/migrate-product-files/ugwaegle8m9jdgf54oke.png,"3 Musketeers is a chocolate bar featuring a light, fluffy nougat center coated in smooth milk chocolate. Known for its airy texture and simple ingredients, it provides a sweet, indulgent treat with a focus on the creamy nougat flavor."
Sea Salted Cashews,Johnny's,0,0,0,,0,1,0,https://www.nutharvest.com/sites/nutharvest.com/files/styles/product_thumbnail/public/2023-01/p09.png?itok=RbG7iS49,"Sea Salted Cashews are roasted cashew nuts lightly seasoned with sea salt, offering a crunchy, nutty flavor with a savory touch. These cashews provide a satisfying snack that's both rich in healthy fats and packed with a subtle, salty taste."
Butterfinger,Johnny's,0,0,0,,0,1,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYPJxjHVRHoqJRpqNdj0bZRe8gBk9XcsZucw&s,"Butterfinger is a candy bar featuring a crispy, flaky peanut butter core coated in a layer of smooth milk chocolate. Known for its distinctive, crunchy texture and sweet, peanut buttery flavor, Butterfinger offers a unique and indulgent treat."
Milky Way,Johnny's,0,0,0,,0,1,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQxFp8UOxWnbVYO0zI0IpWNoAG0GgwRdotYaA&s,"Milky Way is a chocolate bar consisting of a creamy nougat center topped with caramel and coated in smooth milk chocolate. It offers a rich, indulgent combination of textures, with the soft nougat and chewy caramel providing a satisfying contrast to the chocolate coating."
Skittles,Johnny's,0,0,0,,0,1,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQhFBMVJEF9wyqzyazfAyRYqW23Hlss3hMazQ&s,"Skittles are colorful, bite-sized chewy candies with a fruity flavor coating. Each piece offers a burst of vibrant taste, with a variety of flavors like strawberry, orange, lemon, grape, and green apple, making them a popular choice for a sweet and tangy treat."
Sour Skittles,Johnny's,0,0,0,,0,1,0,https://pics.walgreens.com/prodimg/630773/450.jpg,"Sour Skittles are a tangy variation of the classic Skittles, featuring a sour sugar coating on each chewy candy. They offer a bold, tart flavor on the outside with a sweet fruity taste inside, delivering an intense and mouth-puckering experience for fans of sour candy."
M&M's,Johnny's,0,0,0,,0,1,0,https://i5.walmartimages.com/seo/M-M-s-Milk-Chocolate-Candy-Share-Size-3-14-oz-Bag_7286d8fc-d7b6-453f-9458-3c15c4b74e64.21e517df3ce4e669a8def74876e942e0.jpeg?odnHeight=768&odnWidth=768&odnBg=FFFFFF,"M&M's are colorful, candy-coated chocolates, each filled with either milk chocolate, peanut, almond, or other variations. Known for their bite-sized pieces and crunchy outer shell, they provide a sweet, chocolatey treat that is popular for snacking, baking, or sharing."
Belvita Snacks,Johnny's,0,0,0,,0,1,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTDjulCm8Ccn50r9BUze2G0eOpLQ1dFA0Wh1Q&s,"BelVita Snacks are breakfast biscuits made with whole grains, designed to provide a sustained release of energy throughout the morning. They come in various flavors, often with added fruits or nuts, offering a crunchy and convenient option for a wholesome, on-the-go breakfast or snack."
Welch's Fruit Snacks,Johnny's,0,0,0,,0,1,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSqZXNbqlrmXPOqMqh98Yf_7hewed-5zNz0Jg&s,"Welch's Fruit Snacks are chewy, bite-sized treats made with real fruit puree and juice, offering a sweet, fruity flavor. These snacks are available in various shapes and flavors, providing a convenient, gluten-free option for a tasty and nutritious snack."
Muscle Milk,Johnny's,0,0,0,,0,1,0,https://m.media-amazon.com/images/I/51m9jo6yCCL._AC_.jpg,"Muscle Milk is a protein supplement drink designed to help with muscle recovery and growth. It contains a blend of high-quality protein, vitamins, and minerals, making it a popular choice for athletes and fitness enthusiasts looking to boost their protein intake after workouts."
Starbucks Double Shot,Johnny's,0,0,0,,0,1,0,https://m.media-amazon.com/images/I/61X+NcBSt-L.jpg,"Starbucks Doubleshot is a ready-to-drink espresso beverage that combines smooth espresso with a creamy milk base, often sweetened for a rich, energizing coffee experience. It provides a strong caffeine boost with a creamy texture, available in various flavors like Vanilla or Espresso for a convenient, on-the-go option."
Starbucks Frappuccino,Johnny's,0,0,0,,0,1,0,https://m.media-amazon.com/images/I/713IrG8Q05L.jpg,"Starbucks Frappuccino is a blended coffee drink that combines ice, coffee, and milk, topped with whipped cream and often flavored with syrups like mocha, caramel, or vanilla. It's a refreshing, cold beverage offering a creamy, sweet, and chilled coffee experience, available in both caffeinated and non-caffeinated options."
Starbucks Cold Brew,Johnny's,0,0,0,,0,1,0,https://i5.walmartimages.com/seo/Starbucks-Cold-Brew-Premium-Coffee-Drink-Salted-Caramel-Cream-11-Fl-Oz_4878ceee-1c75-4c26-83d4-3cb40f151c34.986925cd6318fa5728af92585282c755.jpeg,"Starbucks Cold Brew is a smooth, chilled coffee made by steeping coarsely ground coffee beans in cold water for an extended period, resulting in a rich and less acidic flavor. It’s typically served over ice and can be customized with milk, syrups, or cream for a refreshing, caffeinated drink."
Bubbly Burst,Johnny's,0,0,0,,0,1,0,https://www.tastingtable.com/img/gallery/every-bubly-burst-sparkling-water-flavor-ranked/methodology-1711728047.jpg,"Bubbly Burst is a line of flavored sparkling waters from Bubbly, designed to deliver a bold, fruity taste with the refreshing fizz of sparkling water. It’s a zero-calorie, caffeine-free beverage, offering a lively and vibrant alternative to sugary sodas."
Dole Apple Juice,Johnny's,0,0,0,,0,1,0,https://www.kroger.com/product/images/large/front/0001200007175,"Dole Apple Juice is a refreshing, sweet beverage made from concentrated apple juice, offering a natural, fruity flavor. It is typically rich in vitamin C, providing a healthy, thirst-quenching drink option for all ages."
Ocean Spray Cranberry,Johnny's,0,0,0,,0,1,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQEP1hqCra40WuQIO0bKsKJsOXwYbMeLAkZNg&s,"Ocean Spray Cranberry Juice is a tart and refreshing drink made primarily from cranberries, often blended with other fruit juices for a balanced flavor. Known for its health benefits, it is rich in antioxidants and vitamin C, making it a popular choice for a revitalizing beverage."
Ocean Spray Cran-Grape,Johnny's,0,0,0,,0,1,0,https://m.media-amazon.com/images/I/71Igq4IjutL.jpg,"Ocean Spray Cran-Grape is a refreshing juice blend made with cranberries and grapes, offering a sweet and tangy flavor. It combines the tartness of cranberries with the smooth sweetness of grapes, providing a deliciously balanced drink that’s rich in vitamin C and antioxidants."
Gatorade Water,Johnny's,0,0,0,,0,1,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR9T44KhMxWCbpzSEAdsSwaK97BiLf2PlrnpQ&s,"Gatorade Water is a line of flavored, electrolyte-infused water designed to help hydrate and replenish during physical activity. It combines refreshing water with electrolytes, offering a lighter, less sugary alternative to traditional sports drinks while still supporting hydration."
Propel,Johnny's,0,0,0,,0,1,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRuZNenM-xeF6ES_oUj0vyKq0YmEtOF1p_KzQ&s,"Propel is a flavored water beverage that contains electrolytes and is designed to help with hydration, especially during physical activities. It’s low in calories and sugar-free, offering a refreshing, lightly flavored option for replenishing fluids while providing added vitamins and minerals."
Mountain Dew Kickstart,Johnny's,0,0,0,,0,1,0,https://m.media-amazon.com/images/I/61vDG4bfz7L.jpg,"Mountain Dew Kickstart is a caffeinated, fruit-flavored beverage that combines Mountain Dew’s signature citrus flavor with fruit juice and added electrolytes. It provides a boost of energy with a lighter, less sugary taste than traditional sodas, making it a popular choice for those looking for a quick, refreshing pick-me-up."
Aquafina,Johnny's,0,0,0,,0,1,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSiBGvwW5YgofdJzxh7vX5_OOzCSlxZEYLwGw&s,"Aquafina is a brand of purified bottled water known for its crisp, clean taste. It undergoes a rigorous filtration process to remove impurities, providing a refreshing and hydrating option that is widely available for on-the-go consumption."
Dole Lemonade,Johnny's,0,0,0,,0,1,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQuPBwGfGFxuzO5qSxUfVe69LMq9Yh8StAncg&s,"Dole Lemonade is a sweet and tangy beverage made from lemon juice, offering a refreshing and zesty flavor. It’s often served chilled, providing a cool, citrusy drink that is perfect for a thirst-quenching refreshment on a hot day."
Pure Leaf Sweet Tea,Johnny's,0,0,0,,0,1,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSZjSj3Hk_KbrCGFDgXH45eKdDbJzINWisvvg&s,"Pure Leaf Sweet Tea is a bottled iced tea made from real tea leaves, brewed for a smooth, authentic taste and sweetened to perfection. It offers a balanced, refreshing flavor, combining the natural taste of tea with a touch of sweetness for a satisfying, ready-to-drink beverage."
Pure Leaf Unsweetened Tea,Johnny's,0,0,0,,0,1,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWLLhiX_8MfwY-BR4qWWGn43xBcz48RquTug&s,"Pure Leaf Unsweetened Tea is a refreshing, bottled iced tea made from real tea leaves, brewed to deliver a natural, clean taste without any added sugar. It offers a smooth, crisp flavor that highlights the richness of the tea, making it a perfect option for those who prefer a simple, no-sugar tea experience."
Brisk Fruit Punch,Johnny's,0,0,0,,0,1,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ64uk7kBfov_-yQGSVS8cuzEguKbVfSSrLBw&s,"Brisk Fruit Punch is a bold, fruit-flavored iced tea that combines a blend of tropical fruit juices with the refreshing taste of tea. It offers a sweet and tangy flavor, making it a popular choice for those looking for a vibrant, thirst-quenching beverage."
Brisk Pink Lemonade,Johnny's,0,0,0,,0,1,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQYfFPMmW-ArerQ6zVOET1PxQvkPxPC8ayelQ&s,"Brisk Pink Lemonade is a sweet and tangy beverage that combines the tartness of lemonade with a smooth, slightly sweet pink hue. It offers a refreshing and flavorful drink, perfect for a cool, thirst-quenching treat on a hot day."
Gatorade Zero,Johnny's,0,0,0,,0,1,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTlUacIORe-3jlG3KkQ-DNm7nF0yFmmJNtMQA&s,"Gatorade Zero is a low-calorie, sugar-free sports drink that provides hydration and replenishes electrolytes without the added sugar of traditional Gatorade. It offers a variety of fruity flavors, making it a popular choice for those looking for a healthier, guilt-free way to stay hydrated during physical activity."
Gatorlyte,Johnny's,0,0,0,,0,1,0,https://m.media-amazon.com/images/I/71zqtdjvKqL.jpg,"Gatorlyte is a sports drink formulated to provide rapid hydration and replenish electrolytes more efficiently than traditional sports drinks. It’s designed with a higher concentration of electrolytes and a lower sugar content, making it ideal for intense exercise or when quick hydration is needed."
Gatorade,Johnny's,0,0,0,,0,1,0,https://assets.dirigible.studio/wp-content/uploads/2022/08/19134937/gatorade-768x741.png,"Gatorade is a popular sports drink that combines water, electrolytes, and sugar to help hydrate and replenish the body during physical activity. Known for its wide range of flavors, it helps restore vital nutrients lost through sweat, making it a go-to beverage for athletes and those needing a hydration boost."
Naked Protein,Johnny's,0,0,0,,0,1,0,https://i5.peapod.com/c/6R/6RXS1.png,"Naked Protein is a line of protein smoothies made with simple, natural ingredients, featuring high-quality protein from sources like whey or plant-based options. These smoothies are designed to provide a convenient and nutritious way to support muscle recovery and growth while offering a clean, smooth taste without artificial additives."
Naked Blue Machine,Johnny's,0,0,0,,0,1,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQTEOLFuMQA7v91iHxh8wdCEqTZ9WB9Wj9cyQ&s,"Naked Blue Machine is a fruit smoothie made with a blend of nutrient-rich fruits like blueberries, apples, and bananas, offering a refreshing and naturally sweet taste. Packed with vitamins and antioxidants, it provides a healthy, revitalizing drink with no added sugars or artificial ingredients."
Naked Red Machine,Johnny's,0,0,0,,0,1,0,https://i5.walmartimages.com/seo/Naked-100-Juice-Blend-Red-Machine-15-2-Fl-Oz-Bottle_2e2a6d76-e625-46d6-9462-4487c888ca15.5f3f57a8bd11ef85eb5f146ae72ff2e1.jpeg,"Naked Red Machine is a fruit smoothie made with a blend of vibrant, antioxidant-rich fruits such as strawberries, cherries, and pomegranates. It offers a naturally sweet and refreshing taste, providing a nutritious boost with no added sugars or artificial ingredients."
Naked Green Machine,Johnny's,0,0,0,,0,1,0,https://www.nakedjuice.com/images/products/machine_green.png,"Naked Green Machine is a nutrient-packed smoothie made with a blend of green vegetables and fruits like spinach, kale, apples, and bananas. It offers a naturally sweet and refreshing taste while providing a rich source of vitamins, antioxidants, and fiber, with no added sugars or artificial ingredients."
Kevita,Johnny's,0,0,0,,0,1,0,https://target.scene7.com/is/image/Target/GUEST_b81e8411-2b54-4c5e-a470-044e93aec849?wid=488&hei=488&fmt=pjpeg,"Kevita is a brand known for its probiotic drinks, including kombucha and sparkling probiotic beverages. Made with fermented ingredients, these drinks offer a tangy, effervescent taste while providing the benefits of probiotics to support gut health and digestion."
Kevita Kombucha,Johnny's,0,0,0,,0,1,0,https://kevita.com/wp-content/uploads/header-mbk-mobile-2023.png,"KeVita Kombucha is a sparkling probiotic drink that features billions of live probiotics and organic ingredients, promoting digestive health."
Nutella & Go,Johnny's,0,0,0,,0,1,0,https://m.media-amazon.com/images/I/81VvyXxU-cL.jpg,"Nutella & Go is a convenient snack product that features a portable container filled with creamy Nutella hazelnut spread and crunchy breadsticks for dipping. It offers a delightful combination of sweet and savory flavors, making it a popular choice for on-the-go snacking or as a treat for both kids and adults."
Snickers,Johnny's,0,0,0,,0,1,0,"https://m.media-amazon.com/images/I/41NT7YN956L._AC_UF894,1000_QL80_.jpg","Snickers is a popular chocolate bar that combines nougat, caramel, and roasted peanuts, all coated in milk chocolate. Known for its satisfying blend of flavors and textures, it is often marketed as a hunger-satisfying snack."
Kit Kat,Johnny's,0,0,0,,0,1,0,https://target.scene7.com/is/image/Target/GUEST_236d7bbd-4e6d-4349-b5cf-a2826bfe6995?wid=488&hei=488&fmt=pjpeg,"Kit Kat is a popular chocolate bar known for its distinctive layered structure and crispy wafer texture. It is produced by Nestlé in most parts of the world, while in the United States, it is manufactured by Hershey."
Starbust,Johnny's,0,0,0,,0,1,0,https://allcitycandy.com/cdn/shop/products/595573D-pcs__99867_2048x.jpg?v=1698248729,Starburst is a popular fruit-flavored chewy candy known for its vibrant colors and bold flavors.
